transaction_id,customer_id,amount,currency,transaction_type,merchant_category,timestamp,is_flagged,account_balance
TXN_00005766,CUST_0191,222.58,EUR,TRANSFER,UTILITIES,2024-07-26 09:21:42,False,26038.22
TXN_00000995,CUST_0126,506.77,EUR,PURCHASE,DINING,2024-07-26 10:01:59,False,51856.85
TXN_00003140,CUST_0175,-116.68,GBP,REFUND,GROCERY,2024-07-26 10:17:44,False,26586.35
TXN_00002774,CUST_0031,636.95,GBP,PURCHASE,GROCERY,2024-07-26 10:19:13,False,50503.82
TXN_00001169,CUST_0097,44.7,EUR,TRANSFER,GROCERY,2024-07-26 11:08:11,False,95041.33
TXN_00002778,CUST_0090,249.88,EUR,TRANSFER,HEALTHCARE,2024-07-26 11:10:52,False,2475.05
TXN_00002910,CUST_0193,728.49,EUR,PURCHASE,TRAVEL,2024-07-26 11:26:13,False,44099.3
TXN_00007496,CUST_0185,1191.11,EUR,PURCHASE,UTILITIES,2024-07-26 11:50:53,False,55123.33
TXN_00009254,CUST_0158,651.76,GBP,PURCHASE,ELECTRONICS,2024-07-26 12:50:34,False,14235.79
TXN_00008074,CUST_0151,15.34,EUR,PURCHASE,GROCERY,2024-07-26 13:12:28,True,47289.88
TXN_00000817,CUST_0097,2726.71,GBP,TRANSFER,TRAVEL,2024-07-26 13:49:31,False,85320.07
TXN_00009032,CUST_0035,647.24,EUR,TRANSFER,,2024-07-26 14:07:33,False,68501.92
TXN_00009984,CUST_0009,74.22,USD,TRANSFER,DINING,2024-07-26 14:21:18,False,5571.41
TXN_00009389,CUST_0016,-115.86,EUR,REFUND,ELECTRONICS,2024-07-26 14:53:28,False,27990.6
TXN_00000397,CUST_0019,267.28,USD,TRANSFER,TRAVEL,2024-07-26 15:26:07,False,71763.41
TXN_00009145,CUST_0157,53.16,GBP,PURCHASE,ELECTRONICS,2024-07-26 15:31:11,False,13194.72
TXN_00001437,CUST_0132,148.99,EUR,PURCHASE,TRAVEL,2024-07-26 15:45:07,False,11063.36
TXN_00003339,CUST_0024,461.62,EUR,TRANSFER,GROCERY,2024-07-26 16:39:38,False,58283.77
TXN_00002681,CUST_0032,179.2,GBP,PURCHASE,UTILITIES,2024-07-26 16:41:41,False,16008.95
TXN_00006351,CUST_0099,96.48,EUR,PURCHASE,UTILITIES,2024-07-26 17:16:29,False,38249.62
TXN_00003819,CUST_0181,290.99,EUR,WITHDRAWAL,ELECTRONICS,2024-07-26 18:04:18,True,43169.3
TXN_00001597,CUST_0051,80.43,EUR,PURCHASE,DINING,2024-07-26 20:40:31,False,37794.37
TXN_00002290,CUST_0132,69.77,EUR,PURCHASE,ELECTRONICS,2024-07-27 02:02:11,False,71377.18
TXN_00003035,CUST_0069,286.76,EUR,PURCHASE,DINING,2024-07-27 07:55:33,False,77725.68
TXN_00009749,CUST_0002,573.92,GBP,PURCHASE,ELECTRONICS,2024-07-27 08:37:49,True,73508.57
TXN_00008527,CUST_0140,-198.74,USD,REFUND,DINING,2024-07-27 09:26:10,False,40007.39
TXN_00003152,CUST_0039,15.2,EUR,PURCHASE,TRAVEL,2024-07-27 10:28:47,False,27679.09
TXN_00005658,CUST_0088,425.13,EUR,PURCHASE,HEALTHCARE,2024-07-27 10:50:54,False,18312.36
TXN_00000406,CUST_0125,639.98,EUR,TRANSFER,GROCERY,2024-07-27 11:30:37,False,59497.61
TXN_00001864,CUST_0088,12.33,EUR,TRANSFER,HEALTHCARE,2024-07-27 11:44:29,False,71343.24
TXN_00009525,CUST_0143,140.14,EUR,TRANSFER,UTILITIES,2024-07-27 11:50:17,False,40860.18
TXN_00008583,CUST_0020,6481.7,EUR,PURCHASE,HEALTHCARE,2024-07-27 11:54:51,False,32205.49
TXN_00007972,CUST_0001,1753.92,EUR,PURCHASE,UTILITIES,2024-07-27 12:31:23,False,53912.85
TXN_00007058,CUST_0089,1195.71,EUR,PURCHASE,UTILITIES,2024-07-27 12:32:03,False,81103.78
TXN_00003857,CUST_0181,346.21,EUR,PURCHASE,ELECTRONICS,2024-07-27 12:50:02,False,34395.94
TXN_00009165,CUST_0084,377.56,EUR,WITHDRAWAL,ELECTRONICS,2024-07-27 13:12:05,False,23789.29
TXN_00006365,CUST_0037,1243.79,EUR,TRANSFER,TRAVEL,2024-07-27 13:18:35,False,35219.76
TXN_00008936,CUST_0148,1053.91,EUR,TRANSFER,HEALTHCARE,2024-07-27 13:24:59,False,41223.58
TXN_00001764,CUST_0090,632.39,EUR,PURCHASE,ELECTRONICS,2024-07-27 13:26:18,False,86805.0
TXN_00005689,CUST_0013,98.36,USD,TRANSFER,ELECTRONICS,2024-07-27 13:59:14,False,98212.18
TXN_00008003,CUST_0095,86.63,EUR,PURCHASE,GROCERY,2024-07-27 14:08:08,False,52022.79
TXN_00005329,CUST_0115,439.22,USD,TRANSFER,HEALTHCARE,2024-07-27 14:24:23,False,9307.62
TXN_00006104,CUST_0089,324.58,USD,PURCHASE,ELECTRONICS,2024-07-27 14:44:46,False,46478.4
TXN_00003940,CUST_0049,299.39,USD,PURCHASE,TRAVEL,2024-07-27 15:12:26,False,7615.97
TXN_00005926,CUST_0092,-2454.6,USD,REFUND,TRAVEL,2024-07-27 15:24:58,False,46174.2
TXN_00007933,CUST_0165,536.38,EUR,PURCHASE,UTILITIES,2024-07-27 15:34:26,False,89729.27
TXN_00003018,CUST_0113,207.74,EUR,WITHDRAWAL,HEALTHCARE,2024-07-27 16:22:45,False,50631.86
TXN_00005538,CUST_0096,-145.66,GBP,REFUND,HEALTHCARE,2024-07-27 16:48:57,False,80936.6
TXN_00009062,CUST_0024,321.45,EUR,WITHDRAWAL,HEALTHCARE,2024-07-27 17:52:01,False,53894.31
TXN_00001526,CUST_0012,-562.62,EUR,REFUND,GROCERY,2024-07-27 18:31:02,False,43365.51
TXN_00007195,CUST_0031,1331.33,EUR,WITHDRAWAL,,2024-07-27 18:58:18,False,65230.72
TXN_00005731,CUST_0015,236.24,EUR,PURCHASE,TRAVEL,2024-07-27 21:55:55,False,89731.8
TXN_00002306,CUST_0180,143.56,GBP,TRANSFER,DINING,2024-07-28 08:09:48,False,86292.52
TXN_00001680,CUST_0104,241.73,GBP,WITHDRAWAL,DINING,2024-07-28 08:22:58,False,9481.59
TXN_00002361,CUST_0085,-1487.07,EUR,REFUND,DINING,2024-07-28 09:27:54,False,31675.13
TXN_00009237,CUST_0084,1872.36,EUR,WITHDRAWAL,TRAVEL,2024-07-28 09:43:56,False,95131.57
TXN_00002339,CUST_0132,104.58,EUR,TRANSFER,HEALTHCARE,2024-07-28 09:46:37,False,51988.52
TXN_00001215,CUST_0169,198.26,EUR,PURCHASE,UTILITIES,2024-07-28 09:47:39,False,71584.96
TXN_00003591,CUST_0050,248.8,EUR,PURCHASE,GROCERY,2024-07-28 09:50:17,False,68664.06
TXN_00007538,CUST_0034,482.1,EUR,TRANSFER,ELECTRONICS,2024-07-28 10:15:45,False,1604.66
TXN_00001396,CUST_0193,365.52,EUR,PURCHASE,UTILITIES,2024-07-28 10:56:06,False,27248.33
TXN_00004292,CUST_0087,35.6,EUR,PURCHASE,TRAVEL,2024-07-28 11:17:57,False,48512.56
TXN_00002048,CUST_0184,111.35,EUR,PURCHASE,UTILITIES,2024-07-28 11:24:51,False,46956.97
TXN_00000740,CUST_0018,7650.81,EUR,TRANSFER,DINING,2024-07-28 11:25:26,True,33409.6
TXN_00001947,CUST_0081,23.92,EUR,TRANSFER,DINING,2024-07-28 12:11:12,False,71133.12
TXN_00001833,CUST_0166,550.31,EUR,TRANSFER,GROCERY,2024-07-28 12:43:09,False,56029.45
TXN_00003124,CUST_0183,3061.94,EUR,PURCHASE,GROCERY,2024-07-28 12:56:10,False,64708.04
TXN_00005816,CUST_0192,57.06,USD,PURCHASE,TRAVEL,2024-07-28 13:39:27,True,73685.72
TXN_00008810,CUST_0061,409.5,EUR,WITHDRAWAL,GROCERY,2024-07-28 14:20:21,False,33654.27
TXN_00008912,CUST_0006,127.01,EUR,PURCHASE,ELECTRONICS,2024-07-28 14:33:49,False,55897.72
TXN_00000710,CUST_0149,208.76,EUR,PURCHASE,TRAVEL,2024-07-28 16:26:22,False,58594.67
TXN_00005396,CUST_0155,304.91,USD,PURCHASE,,2024-07-28 17:56:08,False,45604.03
TXN_00009311,CUST_0016,72.01,EUR,PURCHASE,ELECTRONICS,2024-07-28 18:08:56,False,50928.51
TXN_00008573,CUST_0049,83.53,EUR,PURCHASE,DINING,2024-07-28 21:34:05,False,91697.72
TXN_00002530,CUST_0080,156.18,EUR,PURCHASE,HEALTHCARE,2024-07-28 23:30:32,False,58910.25
TXN_00000583,CUST_0039,51.24,EUR,TRANSFER,TRAVEL,2024-07-29 03:06:50,False,12294.02
TXN_00006196,CUST_0069,192.07,EUR,PURCHASE,DINING,2024-07-29 04:46:32,False,4137.79
TXN_00009871,CUST_0164,35.24,EUR,PURCHASE,UTILITIES,2024-07-29 05:12:26,False,39943.09
TXN_00007439,CUST_0008,65.8,EUR,TRANSFER,DINING,2024-07-29 06:43:04,False,62385.05
TXN_00002726,CUST_0192,212.78,GBP,PURCHASE,ELECTRONICS,2024-07-29 08:23:08,False,28035.22
TXN_00001922,CUST_0147,1313.22,USD,PURCHASE,ELECTRONICS,2024-07-29 08:49:41,False,53245.5
TXN_00001376,CUST_0198,1265.76,EUR,PURCHASE,UTILITIES,2024-07-29 09:10:25,False,23759.77
TXN_00002284,CUST_0034,370.66,USD,PURCHASE,,2024-07-29 10:27:52,False,83796.48
TXN_00002542,CUST_0141,1069.57,EUR,TRANSFER,ELECTRONICS,2024-07-29 10:45:53,False,26185.73
TXN_00005206,CUST_0149,-210.07,USD,REFUND,GROCERY,2024-07-29 11:12:43,False,41779.36
TXN_00000427,CUST_0068,268.74,EUR,TRANSFER,HEALTHCARE,2024-07-29 12:21:36,False,7761.08
TXN_00007752,CUST_0156,450.99,USD,TRANSFER,HEALTHCARE,2024-07-29 12:22:39,False,33035.58
TXN_00000275,CUST_0018,40.98,GBP,WITHDRAWAL,GROCERY,2024-07-29 12:31:29,False,60741.84
TXN_00007353,CUST_0140,13.32,GBP,PURCHASE,TRAVEL,2024-07-29 13:24:03,False,73368.15
TXN_00007617,CUST_0182,39.15,EUR,TRANSFER,TRAVEL,2024-07-29 14:09:48,False,89690.4
TXN_00009608,CUST_0020,1246.9,EUR,PURCHASE,UTILITIES,2024-07-29 14:23:24,False,48500.61
TXN_00008598,CUST_0160,55.02,EUR,PURCHASE,GROCERY,2024-07-29 14:38:55,False,86958.27
TXN_00001221,CUST_0028,-269.91,EUR,REFUND,HEALTHCARE,2024-07-29 15:02:23,False,56298.07
TXN_00008874,CUST_0163,298.04,EUR,TRANSFER,HEALTHCARE,2024-07-29 15:11:46,False,87934.89
TXN_00005136,CUST_0155,508.86,EUR,PURCHASE,UTILITIES,2024-07-29 15:27:47,False,29651.2
TXN_00006982,CUST_0089,226.53,EUR,PURCHASE,ELECTRONICS,2024-07-29 15:40:55,False,78755.09
TXN_00001754,CUST_0125,101.84,USD,PURCHASE,TRAVEL,2024-07-29 15:41:41,False,35472.77
TXN_00009037,CUST_0089,201.45,USD,PURCHASE,GROCERY,2024-07-29 15:54:18,False,55676.74
TXN_00009587,CUST_0005,11.09,EUR,PURCHASE,DINING,2024-07-29 16:48:47,False,32249.03
TXN_00009758,CUST_0023,-484.31,EUR,REFUND,HEALTHCARE,2024-07-29 17:08:26,False,55988.08
TXN_00009617,CUST_0103,69.08,USD,PURCHASE,UTILITIES,2024-07-29 17:35:02,False,19950.88
TXN_00003881,CUST_0171,-75.91,EUR,REFUND,TRAVEL,2024-07-29 17:48:00,False,82608.83
TXN_00003646,CUST_0186,192.31,EUR,PURCHASE,ELECTRONICS,2024-07-29 19:21:12,False,82805.63
TXN_00002833,CUST_0140,172.02,EUR,PURCHASE,ELECTRONICS,2024-07-29 19:27:02,False,62146.91
TXN_00006505,CUST_0024,381.1,EUR,WITHDRAWAL,GROCERY,2024-07-29 20:22:34,False,36616.72
TXN_00009317,CUST_0166,1458.53,USD,PURCHASE,GROCERY,2024-07-29 21:35:32,False,65623.93
TXN_00000222,CUST_0052,166.15,EUR,TRANSFER,ELECTRONICS,2024-07-30 06:46:00,False,27301.94
TXN_00002120,CUST_0007,377.24,USD,PURCHASE,DINING,2024-07-30 07:43:29,False,25632.06
TXN_00008863,CUST_0057,35.5,USD,PURCHASE,UTILITIES,2024-07-30 08:16:50,False,69187.4
TXN_00001567,CUST_0124,387.16,EUR,TRANSFER,HEALTHCARE,2024-07-30 08:28:50,False,2770.56
TXN_00009410,CUST_0188,-397.77,EUR,REFUND,GROCERY,2024-07-30 08:42:07,False,80405.06
TXN_00006804,CUST_0143,-1657.1,EUR,REFUND,HEALTHCARE,2024-07-30 09:27:12,False,82926.25
TXN_00007725,CUST_0096,1822.69,EUR,TRANSFER,UTILITIES,2024-07-30 09:53:29,False,61480.27
TXN_00006908,CUST_0137,329.34,EUR,TRANSFER,ELECTRONICS,2024-07-30 11:39:16,False,14943.76
TXN_00004486,CUST_0006,1362.0,EUR,TRANSFER,GROCERY,2024-07-30 11:48:58,False,12032.12
TXN_00007599,CUST_0018,21.15,EUR,PURCHASE,ELECTRONICS,2024-07-30 13:10:01,False,35481.54
TXN_00007597,CUST_0197,1403.7,EUR,TRANSFER,HEALTHCARE,2024-07-30 13:10:49,True,4654.59
TXN_00005738,CUST_0147,203.41,EUR,TRANSFER,GROCERY,2024-07-30 14:06:10,False,69341.81
TXN_00008630,CUST_0075,1411.99,EUR,PURCHASE,GROCERY,2024-07-30 14:19:48,False,55244.7
TXN_00008512,CUST_0038,868.9,EUR,TRANSFER,DINING,2024-07-30 14:35:20,False,49507.29
TXN_00009638,CUST_0081,181.29,USD,PURCHASE,TRAVEL,2024-07-30 14:44:00,False,56718.57
TXN_00001975,CUST_0114,1095.52,USD,PURCHASE,ELECTRONICS,2024-07-30 14:59:15,False,75334.64
TXN_00004248,CUST_0083,4941.27,EUR,PURCHASE,TRAVEL,2024-07-30 15:49:15,False,42422.04
TXN_00003996,CUST_0067,27.71,EUR,TRANSFER,UTILITIES,2024-07-30 15:49:44,False,94265.96
TXN_00009632,CUST_0145,338.61,EUR,PURCHASE,GROCERY,2024-07-30 16:40:32,False,73911.23
TXN_00006101,CUST_0005,513.42,EUR,PURCHASE,GROCERY,2024-07-30 16:40:47,False,89347.45
TXN_00001658,CUST_0017,91.8,EUR,PURCHASE,GROCERY,2024-07-30 16:41:11,False,77385.26
TXN_00008310,CUST_0016,669.37,GBP,TRANSFER,UTILITIES,2024-07-30 17:07:51,False,63908.99
TXN_00003296,CUST_0071,68.97,EUR,PURCHASE,DINING,2024-07-30 17:22:36,False,7627.68
TXN_00003472,CUST_0076,-143.14,GBP,REFUND,HEALTHCARE,2024-07-30 19:26:14,False,97624.86
TXN_00008895,CUST_0051,367.05,EUR,WITHDRAWAL,TRAVEL,2024-07-30 20:12:23,False,34698.91
TXN_00001863,CUST_0113,26.6,EUR,PURCHASE,UTILITIES,2024-07-30 21:00:00,False,16064.43
TXN_00003171,CUST_0067,783.23,EUR,WITHDRAWAL,GROCERY,2024-07-31 06:12:17,False,61580.99
TXN_00002527,CUST_0094,285.7,EUR,PURCHASE,DINING,2024-07-31 08:01:09,False,91771.68
TXN_00005985,CUST_0121,244.03,EUR,TRANSFER,GROCERY,2024-07-31 08:20:23,False,53029.33
TXN_00005638,CUST_0197,110.25,GBP,PURCHASE,GROCERY,2024-07-31 08:21:18,False,583.82
TXN_00003209,CUST_0034,46.86,EUR,PURCHASE,DINING,2024-07-31 08:25:02,False,99877.7
TXN_00009688,CUST_0123,504.33,EUR,PURCHASE,HEALTHCARE,2024-07-31 08:38:08,False,15089.42
TXN_00007152,CUST_0026,472.37,EUR,WITHDRAWAL,DINING,2024-07-31 10:26:36,False,73040.06
TXN_00007900,CUST_0078,146.33,EUR,WITHDRAWAL,DINING,2024-07-31 10:42:32,False,9444.04
TXN_00006008,CUST_0146,1439.39,USD,PURCHASE,GROCERY,2024-07-31 11:39:52,False,35350.47
TXN_00008696,CUST_0032,77.2,EUR,PURCHASE,GROCERY,2024-07-31 12:03:56,False,98305.59
TXN_00006174,CUST_0129,22463.15,EUR,PURCHASE,ELECTRONICS,2024-07-31 12:17:56,False,79521.02
TXN_00008791,CUST_0042,545.23,EUR,WITHDRAWAL,UTILITIES,2024-07-31 12:48:40,False,58764.1
TXN_00002279,CUST_0187,225.16,GBP,PURCHASE,DINING,2024-07-31 12:51:19,False,3283.89
TXN_00003557,CUST_0037,50.08,GBP,PURCHASE,GROCERY,2024-07-31 12:52:40,False,43110.53
TXN_00008658,CUST_0085,166.31,EUR,PURCHASE,HEALTHCARE,2024-07-31 13:06:19,False,29935.87
TXN_00003484,CUST_0194,214.15,EUR,PURCHASE,HEALTHCARE,2024-07-31 13:39:14,False,60908.69
TXN_00005906,CUST_0102,145.03,USD,PURCHASE,GROCERY,2024-07-31 14:01:02,False,10395.61
TXN_00009576,CUST_0057,163.5,EUR,WITHDRAWAL,,2024-07-31 14:11:45,False,87380.0
TXN_00007442,CUST_0191,1104.84,EUR,WITHDRAWAL,ELECTRONICS,2024-07-31 14:38:49,False,3897.12
TXN_00000696,CUST_0092,260.36,EUR,PURCHASE,TRAVEL,2024-07-31 15:11:27,False,57968.28
TXN_00000597,CUST_0058,2498.53,EUR,WITHDRAWAL,GROCERY,2024-07-31 16:43:31,True,94875.56
TXN_00001739,CUST_0116,-546.16,EUR,REFUND,TRAVEL,2024-07-31 16:48:08,False,1736.34
TXN_00009351,CUST_0141,66.77,EUR,PURCHASE,ELECTRONICS,2024-07-31 17:22:20,False,7161.43
TXN_00008640,CUST_0067,198.91,EUR,TRANSFER,GROCERY,2024-07-31 17:23:04,False,1227.32
TXN_00003109,CUST_0196,-550.27,EUR,REFUND,GROCERY,2024-07-31 17:52:36,False,87251.26
TXN_00003582,CUST_0129,321.73,EUR,TRANSFER,TRAVEL,2024-07-31 18:48:50,False,20597.26
TXN_00002189,CUST_0137,131.35,USD,TRANSFER,DINING,2024-07-31 19:19:22,False,68922.64
TXN_00005779,CUST_0153,55.23,EUR,TRANSFER,GROCERY,2024-07-31 20:14:04,False,49708.41
TXN_00003385,CUST_0001,1407.09,EUR,PURCHASE,ELECTRONICS,2024-07-31 20:36:07,False,67349.85
TXN_00003413,CUST_0042,197.0,EUR,WITHDRAWAL,DINING,2024-07-31 20:47:48,False,96834.18
TXN_00006851,CUST_0043,115.19,EUR,PURCHASE,TRAVEL,2024-07-31 20:55:33,False,94708.93
TXN_00003805,CUST_0086,152.04,EUR,PURCHASE,TRAVEL,2024-08-01 04:31:57,False,60814.27
TXN_00001132,CUST_0162,181.78,EUR,PURCHASE,GROCERY,2024-08-01 07:45:13,True,31355.33
TXN_00000670,CUST_0151,48.97,USD,PURCHASE,TRAVEL,2024-08-01 09:13:26,False,19814.91
TXN_00006014,CUST_0138,27.53,EUR,PURCHASE,DINING,2024-08-01 09:49:16,False,79401.67
TXN_00005337,CUST_0137,84.11,EUR,WITHDRAWAL,GROCERY,2024-08-01 10:21:51,False,32839.73
TXN_00009344,CUST_0154,573.71,EUR,WITHDRAWAL,TRAVEL,2024-08-01 10:23:25,False,57326.45
TXN_00008568,CUST_0120,318.14,EUR,PURCHASE,GROCERY,2024-08-01 10:39:45,False,3451.39
TXN_00002415,CUST_0006,4067.04,EUR,PURCHASE,GROCERY,2024-08-01 11:09:57,False,82169.84
TXN_00007330,CUST_0186,391.81,EUR,PURCHASE,DINING,2024-08-01 11:20:15,False,66160.51
TXN_00002757,CUST_0015,183.48,EUR,PURCHASE,ELECTRONICS,2024-08-01 11:50:00,False,25480.8
TXN_00003132,CUST_0190,848.05,USD,WITHDRAWAL,UTILITIES,2024-08-01 11:59:59,False,72444.06
TXN_00001290,CUST_0090,134.0,EUR,PURCHASE,GROCERY,2024-08-01 14:11:56,False,97980.29
TXN_00009482,CUST_0138,450.61,EUR,PURCHASE,GROCERY,2024-08-01 14:12:19,False,63303.3
TXN_00000409,CUST_0188,37.87,EUR,PURCHASE,HEALTHCARE,2024-08-01 14:50:23,False,62039.69
TXN_00001279,CUST_0105,1856.58,EUR,WITHDRAWAL,UTILITIES,2024-08-01 14:55:05,False,44173.61
TXN_00001452,CUST_0101,1156.84,EUR,PURCHASE,DINING,2024-08-01 15:17:11,False,80555.28
TXN_00006105,CUST_0075,119.98,EUR,WITHDRAWAL,UTILITIES,2024-08-01 16:27:52,False,48398.6
TXN_00002512,CUST_0062,746.63,EUR,WITHDRAWAL,DINING,2024-08-01 16:40:17,False,4847.46
TXN_00002873,CUST_0085,391.22,USD,TRANSFER,GROCERY,2024-08-01 16:43:36,False,81534.31
TXN_00009966,CUST_0065,302.69,USD,TRANSFER,ELECTRONICS,2024-08-01 17:04:36,False,94715.68
TXN_00002211,CUST_0190,211.93,EUR,PURCHASE,DINING,2024-08-01 17:07:32,False,72723.8
TXN_00007856,CUST_0141,126.02,EUR,WITHDRAWAL,TRAVEL,2024-08-01 17:48:44,False,15059.92
TXN_00005019,CUST_0133,105.87,EUR,WITHDRAWAL,TRAVEL,2024-08-01 18:14:10,False,93690.85
TXN_00007208,CUST_0164,400.11,EUR,PURCHASE,DINING,2024-08-01 18:56:17,False,6752.51
TXN_00000800,CUST_0045,2698.14,EUR,PURCHASE,HEALTHCARE,2024-08-01 20:36:38,False,26600.54
TXN_00003250,CUST_0069,-157.51,EUR,REFUND,DINING,2024-08-02 05:14:31,False,97671.67
TXN_00003755,CUST_0078,473.45,EUR,PURCHASE,ELECTRONICS,2024-08-02 06:14:26,False,51146.77
TXN_00001090,CUST_0014,744.59,EUR,PURCHASE,ELECTRONICS,2024-08-02 07:25:35,False,64201.36
TXN_00001873,CUST_0002,80.79,EUR,TRANSFER,DINING,2024-08-02 08:06:58,False,97888.86
TXN_00001387,CUST_0064,208.66,EUR,PURCHASE,TRAVEL,2024-08-02 08:44:22,False,90629.24
TXN_00002330,CUST_0011,377.41,EUR,TRANSFER,UTILITIES,2024-08-02 09:03:13,True,66917.78
TXN_00009303,CUST_0109,150.75,GBP,PURCHASE,HEALTHCARE,2024-08-02 09:27:40,False,80950.52
TXN_00003973,CUST_0117,322.36,EUR,TRANSFER,UTILITIES,2024-08-02 10:01:06,False,34910.2
TXN_00008963,CUST_0089,299.92,EUR,PURCHASE,GROCERY,2024-08-02 10:14:18,False,93987.81
TXN_00003063,CUST_0010,122.58,EUR,TRANSFER,GROCERY,2024-08-02 10:28:14,False,89400.62
TXN_00002255,CUST_0175,193.28,GBP,TRANSFER,GROCERY,2024-08-02 10:46:49,False,41982.32
TXN_00002519,CUST_0067,64.29,EUR,PURCHASE,DINING,2024-08-02 10:53:35,False,2967.21
TXN_00001426,CUST_0147,17.58,EUR,WITHDRAWAL,HEALTHCARE,2024-08-02 10:58:09,False,29794.1
TXN_00001721,CUST_0129,189.29,EUR,PURCHASE,TRAVEL,2024-08-02 11:01:48,False,76498.03
TXN_00007793,CUST_0121,256.65,EUR,PURCHASE,GROCERY,2024-08-02 11:06:55,False,56409.46
TXN_00003176,CUST_0036,1928.75,EUR,PURCHASE,ELECTRONICS,2024-08-02 12:09:55,False,45277.89
TXN_00000834,CUST_0035,253.51,EUR,PURCHASE,DINING,2024-08-02 12:26:53,False,54019.14
TXN_00008020,CUST_0090,1376.75,USD,PURCHASE,HEALTHCARE,2024-08-02 12:27:40,False,9333.3
TXN_00009828,CUST_0081,8693.02,EUR,PURCHASE,ELECTRONICS,2024-08-02 12:28:26,False,7321.93
TXN_00003268,CUST_0100,535.1,USD,TRANSFER,,2024-08-02 12:32:23,False,18821.43
TXN_00007622,CUST_0007,167.31,EUR,PURCHASE,TRAVEL,2024-08-02 12:35:16,False,16368.84
TXN_00005358,CUST_0111,82.76,EUR,PURCHASE,ELECTRONICS,2024-08-02 13:29:20,False,16718.53
TXN_00009849,CUST_0067,102.01,EUR,WITHDRAWAL,UTILITIES,2024-08-02 13:39:50,True,70413.78
TXN_00004825,CUST_0055,38221.67,EUR,PURCHASE,GROCERY,2024-08-02 14:25:10,False,90053.37
TXN_00005864,CUST_0128,255.16,USD,PURCHASE,ELECTRONICS,2024-08-02 14:53:35,False,77700.96
TXN_00007185,CUST_0109,65.17,EUR,PURCHASE,HEALTHCARE,2024-08-02 14:54:40,False,25301.71
TXN_00000016,CUST_0119,62.61,USD,PURCHASE,HEALTHCARE,2024-08-02 15:20:15,False,26227.1
TXN_00000355,CUST_0011,373.9,EUR,PURCHASE,UTILITIES,2024-08-02 15:48:08,False,81067.55
TXN_00008651,CUST_0168,1372.55,EUR,PURCHASE,UTILITIES,2024-08-02 15:49:56,False,48109.24
TXN_00007766,CUST_0086,434.43,EUR,PURCHASE,DINING,2024-08-02 15:53:58,False,10102.08
TXN_00000989,CUST_0113,263.77,EUR,PURCHASE,HEALTHCARE,2024-08-02 16:18:53,False,79315.65
TXN_00000304,CUST_0017,-1004.31,USD,REFUND,UTILITIES,2024-08-02 16:20:41,False,85847.39
TXN_00004096,CUST_0160,75.02,EUR,PURCHASE,ELECTRONICS,2024-08-02 16:23:06,False,27138.71
TXN_00007585,CUST_0132,664.76,USD,PURCHASE,ELECTRONICS,2024-08-02 16:34:51,False,59160.77
TXN_00005012,CUST_0042,306.48,EUR,TRANSFER,DINING,2024-08-02 16:45:33,False,57764.71
TXN_00004222,CUST_0081,186.21,USD,TRANSFER,ELECTRONICS,2024-08-02 16:58:53,False,33924.62
TXN_00008622,CUST_0140,200.14,USD,TRANSFER,UTILITIES,2024-08-02 17:24:14,False,71610.24
TXN_00000002,CUST_0094,449.18,EUR,WITHDRAWAL,ELECTRONICS,2024-08-02 19:21:52,False,87134.8
TXN_00009951,CUST_0149,192.74,EUR,WITHDRAWAL,ELECTRONICS,2024-08-02 20:01:56,False,42690.44
TXN_00003224,CUST_0011,108.05,EUR,PURCHASE,UTILITIES,2024-08-02 22:02:07,False,99216.1
TXN_00005196,CUST_0014,554.75,USD,TRANSFER,HEALTHCARE,2024-08-03 06:44:35,False,4058.22
TXN_00001151,CUST_0036,-577.12,EUR,REFUND,HEALTHCARE,2024-08-03 07:09:31,False,2018.15
TXN_00007471,CUST_0098,2029.42,EUR,PURCHASE,HEALTHCARE,2024-08-03 07:23:13,False,1069.14
TXN_00002915,CUST_0083,1720.93,USD,PURCHASE,UTILITIES,2024-08-03 07:32:52,False,7156.95
TXN_00002404,CUST_0150,-418.48,GBP,REFUND,HEALTHCARE,2024-08-03 08:41:02,False,52228.18
TXN_00005038,CUST_0189,-88.73,GBP,REFUND,ELECTRONICS,2024-08-03 09:39:25,False,79245.82
TXN_00009364,CUST_0080,171.68,USD,TRANSFER,HEALTHCARE,2024-08-03 09:53:45,False,77528.33
TXN_00008511,CUST_0185,415.96,USD,PURCHASE,DINING,2024-08-03 10:34:04,False,2965.61
TXN_00006600,CUST_0123,48.6,GBP,PURCHASE,TRAVEL,2024-08-03 10:38:23,False,77127.52
TXN_00002525,CUST_0033,371.45,EUR,TRANSFER,GROCERY,2024-08-03 11:04:04,False,29146.15
TXN_00004530,CUST_0069,147.01,EUR,PURCHASE,TRAVEL,2024-08-03 11:33:47,False,65788.38
TXN_00004165,CUST_0039,7.4,EUR,WITHDRAWAL,DINING,2024-08-03 11:38:20,False,39616.21
TXN_00000924,CUST_0029,-266.81,EUR,REFUND,HEALTHCARE,2024-08-03 11:54:07,False,80610.0
TXN_00003850,CUST_0139,-1139.22,EUR,REFUND,HEALTHCARE,2024-08-03 12:09:35,False,74527.53
TXN_00000358,CUST_0193,-40.83,EUR,REFUND,TRAVEL,2024-08-03 12:12:55,False,9650.73
TXN_00006025,CUST_0183,4743.62,EUR,WITHDRAWAL,GROCERY,2024-08-03 12:23:15,False,16848.32
